|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+
                       А. Балансовые счета
     Актив
|70611            325940              0         325940         417564              0         417564              0              0              0         743504              0         743504|
|70614           9574385              0        9574385        8999041              0        8999041       16206519              0       16206519        2366907              0        2366907|
| Итого по активу (баланс)                                                                                                                                                                   |
|             5520553472      559747980     6080301452     8343005769     2400573434    10743579203     8302091936     2452222418    10754314354     5561467305      508098996     6069566301|
     Пассив
|10207         439483000              0      439483000              0              0              0              0              0              0      439483000              0      439483000|
|10601           1643268              0        1643268          13687              0          13687          13441              0          13441        1643022              0        1643022|
|10603           1476954              0        1476954         919245              0         919245        1000134              0        1000134        1557843              0        1557843|
|10630             15348              0          15348            623              0            623             64              0             64          14789              0          14789|
|10634            812601              0         812601         148955              0         148955         430469              0         430469        1094115              0        1094115|
|10701          10070039              0       10070039              0              0              0              0              0              0       10070039              0       10070039|
|10801            153865              0         153865              0              0              0              0              0              0         153865              0         153865|
|20309                 0        1003469        1003469              0         134943         134943              0         179503         179503              0        1048029        1048029|
|20310                 0           9590           9590              0            865            865              0            841            841              0           9566           9566|
|30109          24941164        1994633       26935797      130201610        3815416      134017026      120454284        3842160      124296444       15193838        2021377       17215215|
|30111            698764         701693        1400457       11727098        9131122       20858220       11878488        8726625       20605113         850154         297196        1147350|
|30220                 0              0              0             84         668936         669020             84         668936         669020              0              0              0|
|30222                 0          38866          38866              0       15752221       15752221              0       17825093       17825093              0        2111738        2111738|
|30223                14              0             14          18894              0          18894          18880              0          18880              0              0              0|
|30226             13654              0          13654            241              0            241            850              0            850          14263              0          14263|
|30232           5358356          18942        5377298      106915407         414601      107330008      105885761         404752      106290513        4328710           9093        4337803|
|30236                 0              0              0              0          49030          49030              0          49030          49030              0              0              0|
|30301         418831688              0      418831688      348906437       62173079      411079516      363020252       62173079      425193331      432945503              0      432945503|
|30305         900349514              0      900349514      307318626        7829801      315148427      345618754        7829801      353448555      938649642              0      938649642|
|30601            504723         339515         844238       63271758        1070286       64342044       63354460        1227120       64581580         587425         496349        1083774|
|30606                 6            158            164              0             18             18              0             10             10              6            150            156|
|31206            180500              0         180500          32100              0          32100       17200000              0       17200000       17348400              0       17348400|
|31207          12998095              0       12998095          15082              0          15082              0              0              0       12983013              0       12983013|
|31220          52000000              0       52000000              0              0              0              0              0              0       52000000              0       52000000|
|31302           1700000              0        1700000       54837000        3886625       58723625       53137000        3886625       57023625              0              0              0|
|31303            540000              0         540000       14515000        1604506       16119506       27750000        1604506       29354506       13775000              0       13775000|
|31304                 0              0              0         250000         739861         989861        1650000         739861        2389861        1400000              0        1400000|
|31305                 0              0              0              0          16573          16573              0         200797         200797              0         184224         184224|
|31306                 0         116599         116599              0          13361          13361              0           7296           7296              0         110534         110534|
|31309           2802258              0        2802258         398562              0         398562              0              0              0        2403696              0        2403696|
|31402                 0              0              0        1130000        1216601        2346601        1130000        1216601        2346601              0              0              0|
|31403            950000              0         950000        5616000              0        5616000        5066000              0        5066000         400000              0         400000|
|31409           4500000        2489483        6989483              0         324223         324223              0         159008         159008        4500000        2324268        6824268|
|31501            996764              0         996764        2326376              0        2326376        2761431              0        2761431        1431819              0        1431819|
|31502              1255         106414         107669          52636         213166         265802          51381         106752         158133              0              0              0|
|31503                 0              0              0          12329          42701          55030          15869          42701          58570           3540              0           3540|
|31601                 0        1701390        1701390              0        4415273        4415273              0        8111635        8111635              0        5397752        5397752|
|32028             18270              0          18270           8240              0           8240         126000              0         126000         136030              0         136030|
|32117             66726              0          66726          10127              0          10127         113336              0         113336         169935              0         169935|
|32403            179255              0         179255              0              0              0              0              0              0         179255              0         179255|
|32505              1306              0           1306              0              0              0              0              0              0           1306              0           1306|
|40116             18185              0          18185        1073144              0        1073144        1068774              0        1068774          13815              0          13815|
|40302             25014              0          25014           7129              0           7129           8094              0           8094          25979              0          25979|
|40406               485              0            485           3507              0           3507           3425              0           3425            403              0            403|
|405             3192138        1158011        4350149       12994432         949540       13943972       21602245         884633       22486878       11799951        1093104       12893055|
|406            17193904          39620       17233524        3521235          10860        3532095        3455220           2118        3457338       17127889          30878       17158767|
|407           431355109       17768618      449123727     1290016056       95691081     1385707137     1128157346       93315362     1221472708      269496399       15392899      284889298|
|40807           1183492          78708        1262200         996320        1018281        2014601        1008437        1625117        2633554        1195609         685544        1881153|
|40817          95108198       13026413      108134611      159355141       21028010      180383151      164791085       22314962      187106047      100544142       14313365      114857507|
|40820            594700        1444474        2039174         461441         571092        1032533         394904         205432         600336         528163        1078814        1606977|
|40821            473747              0         473747        3515998              0        3515998        3507558              0        3507558         465307              0         465307|
|40822              6260              0           6260         188800              0         188800         183406              0         183406            866              0            866|
|40823           3859214              0        3859214         479908              0         479908         548303              0         548303        3927609              0        3927609|
|40824           1081301              0        1081301           1750              0           1750         557232              0         557232        1636783              0        1636783|
|408.1          28859110         688930       29548040       58917130         496998       59414128       59644949         503301       60148250       29586929         695233       30282162|
|40901           5855523        1925237        7780760        7059970         251742        7311712        8940525         134905        9075430        7736078        1808400        9544478|
|40902              3817              0           3817           5117              0           5117           2946              0           2946           1646              0           1646|
|40905              3381              0           3381          35667             78          35745          35346             78          35424           3060              0           3060|
|40906                 0              0              0           1609              0           1609           1609              0           1609              0              0              0|
|40909                 0              0              0         213400         157421         370821         213400         157421         370821              0              0              0|
|40910                 0              0              0          20593          35503          56096          20593          35503          56096              0              0              0|
|40911             16582              0          16582        1396608             92        1396700        1437463             92        1437555          57437              0          57437|
|40912                 0              0              0          35569          57396          92965          35569          57396          92965              0              0              0|
|40913                 0              0              0          10475          22736          33211          10475          22736          33211              0              0              0|
|41002          30000000       77732500      107732500       30000000      120719220      150719220              0       42986720       42986720              0              0              0|
|41005          15000000              0       15000000              0              0              0              0              0              0       15000000              0       15000000|
|41101          10500000              0       10500000              0              0              0              0              0              0       10500000              0       10500000|
|41102                 0              0              0       10000000              0       10000000       15000000              0       15000000        5000000              0        5000000|
|41103           7000000              0        7000000              0              0              0       37000000              0       37000000       44000000              0       44000000|
|41104         109000000              0      109000000       19000000              0       19000000       12900000              0       12900000      102900000              0      102900000|
|41105         102000000              0      102000000        4000000              0        4000000              0              0              0       98000000              0       98000000|
|41205           5000000              0        5000000              0              0              0              0              0              0        5000000              0        5000000|
|41405             20000              0          20000          20000              0          20000              0              0              0              0              0              0|
|41502             81400              0          81400         201800              0         201800         148000              0         148000          27600              0          27600|
|41503            329400         131369         460769         207200          97451         304651         315740        2747743        3063483         437940        2781661        3219601|
|41504             44000         777688         821688          26000          89112         115112          25000          48662          73662          43000         737238         780238|
|41505            188940              0         188940          75000          18876          93876          50000         350478         400478         163940         331602         495542|
|41506              4500        1554650        1559150              0         178140         178140              0          97278          97278           4500        1473788        1478288|
|41507                 0        3109300        3109300              0         356280         356280              0         194556         194556              0        2947576        2947576|
|41603            200000              0         200000         200000              0         200000              0              0              0              0              0              0|
|41605           1000000              0        1000000              0              0              0              0              0              0        1000000              0        1000000|
|41702             20000              0          20000          20000              0          20000           2000              0           2000           2000              0           2000|
|41703            236840              0         236840           2000              0           2000              0              0              0         234840              0         234840|
|41704             25000              0          25000          10000              0          10000          10000              0          10000          25000              0          25000|
|41705            570840              0         570840          31000              0          31000         151000              0         151000         690840              0         690840|
|41802             96250              0          96250         631960              0         631960         692310              0         692310         156600              0         156600|
|41803           1078650              0        1078650         884650              0         884650         696300              0         696300         890300              0         890300|
|41804            444750              0         444750         142750              0         142750         153000              0         153000         455000              0         455000|
|41805          13592931              0       13592931              0              0              0              0              0              0       13592931              0       13592931|
|41806              4000              0           4000           4000              0           4000              0              0              0              0              0              0|
|41903             44100              0          44100          26100              0          26100           8000              0           8000          26000              0          26000|
|41904            174155              0         174155         162000              0         162000             17              0             17          12172              0          12172|
|41905            207412              0         207412            608              0            608         164080              0         164080         370884              0         370884|
|41906              6850              0           6850              0              0              0              0              0              0           6850              0           6850|
|41907             25000              0          25000              0              0              0              0              0              0          25000              0          25000|
|42001             40000              0          40000              0              0              0              0              0              0          40000              0          40000|
